Numero;lat1;lon1
4125;-84.40788;10.54666
4126;-84.40762;10.54678
4127;-84.40738;10.5469
4128;-84.40707;10.54703
4129;-84.4066;10.54711
4130;-84.40542;10.54727
4131;-84.40467;10.54727
4132;-84.40402;10.54725
4133;-84.40379;10.54731
4134;-84.40138;10.54898
4135;-84.40125;10.54898
4136;-84.40089;10.54877
4137;-84.40046;10.54852
4138;-84.39997;10.54843
4139;-84.39974;10.54847
4140;-84.3994;10.54869
4141;-84.39905;10.54895
4142;-84.39853;10.54957
4143;-84.39699;10.56026
4144;-84.39669;10.5609
4145;-84.39632;10.56151
4146;-84.39644;10.56191
4147;-84.39658;10.56223
4148;-84.3965;10.56254
4149;-84.39611;10.56302
4150;-84.3955;10.56361
4151;-84.39505;10.56398
4152;-84.39486;10.56428
4153;-84.39454;10.56477
4154;-84.39447;10.56517
4155;-84.39435;10.56606
4156;-84.39414;10.56654
4157;-84.39399;10.5669
4158;-84.3936;10.5676
4159;-84.39324;10.56808
4160;-84.39285;10.56865
4161;-84.39204;10.5692
4162;-84.39154;10.56928
4163;-84.39051;10.56928
4164;-84.38995;10.56939
4165;-84.38942;10.5696
4166;-84.38901;10.56962
4167;-84.38862;10.56937
4168;-84.38783;10.56912
4169;-84.38682;10.5685
4170;-84.38639;10.56859
4171;-84.38543;10.56888
4172;-84.3844;10.56897
4173;-84.38339;10.56918
4174;-84.38322;10.56977
4175;-84.38352;10.5704
4176;-84.38459;10.57106
4177;-84.38534;10.57161
4178;-84.38581;10.57213
4179;-84.38613;10.57291
4180;-84.38609;10.57363
4181;-84.38556;10.57509
4182;-84.38521;10.57563
4183;-84.38465;10.57591
4184;-84.38405;10.57574
4185;-84.3833;10.5753
4186;-84.38227;10.5753
4187;-84.38167;10.57608
4188;-84.38163;10.5762
4189;-84.34952;10.58001
4190;-84.34954;10.58159
4191;-84.349;10.58206
4192;-84.34819;10.58233
4193;-84.34638;10.58206
4194;-84.34512;10.5818
4195;-84.34352;10.58206
4196;-84.34189;10.5833
4197;-84.34072;10.58668
4198;-84.34075;10.5872
4199;-84.34164;10.58775
4200;-84.34167;10.58837
4201;-84.34088;10.58915
4202;-84.33992;10.59009
4203;-84.33708;10.59021
4204;-84.3355;10.59072
4205;-84.33356;10.59065
4206;-84.33225;10.58998
4207;-84.33135;10.58989
4208;-84.40704;10.59251
4209;-84.40694;10.59235
4210;-84.40674;10.59215
4211;-84.4064;10.59195
4212;-84.40595;10.59182
4213;-84.40559;10.59157
4214;-84.40509;10.59143
4215;-84.40455;10.59144
4216;-84.40378;10.59141
4217;-84.40335;10.59146
4218;-84.40284;10.59145
4219;-84.40266;10.5915
4220;-84.40241;10.59165
4221;-84.40189;10.59187
4222;-84.40156;10.59191
4223;-84.40124;10.59188
4224;-84.40087;10.59169
4225;-84.40062;10.59139
4226;-84.40039;10.59072
4227;-84.40018;10.58954
4228;-84.39995;10.58918
4229;-84.39936;10.58833
4230;-84.39921;10.58785
4231;-84.39908;10.58745
4232;-84.39887;10.58731
4233;-84.39857;10.58716
4234;-84.39837;10.58687
4235;-84.39831;10.58642
4236;-84.39842;10.58593
4237;-84.3986;10.58538
4238;-84.39862;10.58473
4239;-84.39871;10.58377
4240;-84.39869;10.58339
4241;-84.39844;10.58292
4242;-84.39757;10.58206
4243;-84.39661;10.58132
4244;-84.39566;10.58065
4245;-84.39509;10.58036
4246;-84.39469;10.58016
4247;-84.39435;10.58
4248;-84.39422;10.57986
4249;-84.39397;10.57948
4250;-84.39377;10.57931
4251;-84.39361;10.57917
4252;-84.39324;10.57893
4253;-84.39267;10.5783
4254;-84.39147;10.57729
4255;-84.39096;10.57726
4256;-84.38908;10.5777
4257;-84.38745;10.57791
4258;-84.38597;10.57809
4259;-84.384;10.57815
4260;-84.38327;10.57799
4261;-84.38252;10.57769
4262;-84.38202;10.57713
4263;-84.38134;10.57583
4264;-84.38114;10.57452
4265;-84.38119;10.57355
4266;-84.38106;10.57283
4267;-84.38087;10.57244
4268;-84.38041;10.57235
4269;-84.37999;10.5724
4270;-84.37953;10.57214
4271;-84.37932;10.57141
4272;-84.37932;10.57081
4273;-84.37963;10.57032
4274;-84.37978;10.56995
4275;-84.37953;10.56955
4276;-84.37909;10.56931
4277;-84.38855;10.56527
4278;-84.38937;10.56556
4279;-84.39184;10.56549
4280;-84.39237;10.56546
4281;-84.39266;10.56519
4282;-84.39399;10.56417
4283;-84.39447;10.56382
4284;-84.3948;10.56306
4285;-84.39589;10.56162
4286;-84.39638;10.56041
4287;-84.3967;10.56018
4288;-84.39758;10.56012
4289;-84.3989;10.56022
4290;-84.40002;10.55988
4291;-84.40064;10.55967
4292;-84.40114;10.55967
4293;-84.4015;10.5598
4294;-84.40166;10.56018
4295;-84.40197;10.56055
4296;-84.40238;10.56055
4297;-84.4028;10.5603
4298;-84.40316;10.56023
4299;-84.40352;10.56026
4300;-84.40388;10.56053
4301;-84.40417;10.56084
4302;-84.40454;10.56093
4303;-84.4049;10.56095
4304;-84.40536;10.56103
4305;-84.40579;10.56145
4306;-84.40623;10.56151
4307;-84.40655;10.56139
4308;-84.40688;10.56134
4309;-84.40712;10.56146
4310;-84.40739;10.5618
4311;-84.40743;10.56256
4312;-84.40759;10.563
4313;-84.40805;10.56338
4314;-84.40866;10.56375
4315;-84.40891;10.56375
4316;-84.4093;10.56367
4317;-84.40997;10.56382
4318;-84.3391;10.38863
4319;-84.33815;10.3884
4320;-84.33651;10.3882
4321;-84.33215;10.39583
4322;-84.33231;10.39452
4323;-84.31398;10.3985
4324;-84.31427;10.39852
4325;-84.31467;10.39848
4326;-84.31511;10.39842
4327;-84.31516;10.39841
4328;-84.31521;10.39841
4329;-84.31526;10.39841
4330;-84.3153;10.39843
4331;-84.31535;10.39845
4332;-84.31543;10.39853
4333;-84.31547;10.39856
4334;-84.31553;10.39859
4335;-84.31558;10.3986
4336;-84.31564;10.3986
4337;-84.31649;10.39868
4338;-84.31436;10.39262
4339;-84.31606;10.39277
4340;-84.31916;10.39141
4341;-84.32;10.39171
4342;-84.32004;10.39173
4343;-84.32008;10.39175
4344;-84.32012;10.39179
4345;-84.32015;10.39183
4346;-84.32016;10.39187
4347;-84.32028;10.39244
4348;-84.31949;10.38914
4349;-84.31937;10.38962
4350;-84.31927;10.39005
4351;-84.31923;10.39049
4352;-84.31916;10.39141
4353;-84.31917;10.39207
4354;-84.31921;10.39217
4355;-84.31946;10.39261
4356;-84.31968;10.3931
4357;-84.31972;10.39318
4358;-84.31974;10.39328
4359;-84.31974;10.39337
4360;-84.31972;10.39471
4361;-84.34671;10.43167
4362;-84.34696;10.43156
4363;-84.34875;10.43039
4364;-84.35198;10.42822
4365;-84.35534;10.42601
4366;-84.35587;10.42563
4367;-84.3589;10.4248
4368;-84.36135;10.42435
4369;-84.25523;10.34639
4370;-84.25473;10.34651
4371;-84.25354;10.34681
4372;-84.25304;10.347
4373;-84.25258;10.34726
4374;-84.25099;10.34821
4375;-84.25082;10.34832
4376;-84.24944;10.34915
4377;-84.2491;10.34929
4378;-84.24878;10.34938
4379;-84.24825;10.34938
4380;-84.24794;10.34932
4381;-84.24769;10.34923
4382;-84.24727;10.34895
4383;-84.24692;10.34852
4384;-84.24652;10.3481
4385;-84.24529;10.34705
4386;-84.35665;10.478
4387;-84.35685;10.47797
4388;-84.35752;10.47811
4389;-84.35783;10.47806
4390;-84.36283;10.47446
4391;-84.36434;10.4734
4392;-84.37013;10.47107
4393;-84.37038;10.47088
4394;-84.37085;10.46948
4395;-84.37159;10.46789
4396;-84.37248;10.46773
4397;-84.37444;10.46717
4398;-84.37495;10.46714
4399;-84.37558;10.4672
4400;-84.3779;10.46782
4401;-84.37893;10.46835
4402;-84.37941;10.46844
4403;-84.38045;10.46861
4404;-84.38083;10.46862
4405;-84.38116;10.46856
4406;-84.38201;10.4681
4407;-84.38299;10.46757
4408;-84.38555;10.4662
4409;-84.38593;10.46582
4410;-84.386;10.46573
4411;-84.35637;10.47813
4412;-84.35649;10.47805
4413;-84.35665;10.478
4414;-84.33488;10.36346
4415;-84.33513;10.36333
4416;-84.3352;10.36329
4417;-84.33527;10.3632
4418;-84.33542;10.36291
4419;-84.33561;10.36253
4420;-84.33563;10.36249
4421;-84.33583;10.36213
4422;-84.33611;10.36161
4423;-84.33635;10.36117
4424;-84.33649;10.36092
4425;-84.33635;10.36117
4426;-84.33594;10.36082
4427;-84.33531;10.36034
4428;-84.33563;10.36249
4429;-84.33448;10.36137
4430;-84.3415;10.38726
4431;-84.34148;10.38745
4432;-84.34148;10.38773
4433;-84.34153;10.38791
4434;-84.34154;10.38797
4435;-84.34169;10.38837
4436;-84.3419;10.38876
4437;-84.34207;10.38914
4438;-84.3424;10.38948
4439;-84.34258;10.38959
4440;-84.34269;10.38986
4441;-84.34279;10.39012
4442;-84.34292;10.39016
4443;-84.34313;10.39017
4444;-84.34321;10.39027
4445;-84.34339;10.39048
4446;-84.34341;10.39078
4447;-84.34361;10.39109
4448;-84.34372;10.39139
4449;-84.34373;10.39166
4450;-84.34407;10.39196
4451;-84.34407;10.39242
4452;-84.34423;10.39275
4453;-84.34431;10.39316
4454;-84.34437;10.39352
4455;-84.34431;10.39375
4456;-84.34439;10.39431
4457;-84.34452;10.39466
4458;-84.34472;10.39496
4459;-84.34486;10.39533
4460;-84.34491;10.39579
4461;-84.34492;10.39603
4462;-84.34492;10.39643
4463;-84.34491;10.39674
4464;-84.34483;10.39699
4465;-84.34465;10.39727
4466;-84.34454;10.39739
4467;-84.34434;10.39751
4468;-84.34418;10.39767
4469;-84.34411;10.39782
4470;-84.34408;10.3982
4471;-84.34399;10.39873
4472;-84.34389;10.3991
4473;-84.34367;10.39948
4474;-84.34352;10.3997
4475;-84.34345;10.40002
4476;-84.34341;10.40033
4477;-84.34348;10.40059
4478;-84.34357;10.40082
4479;-84.34374;10.40105
4480;-84.34377;10.4013
4481;-84.34385;10.40168
4482;-84.34386;10.40194
4483;-84.34384;10.40218
4484;-84.34378;10.40273
4485;-84.34383;10.40289
4486;-84.34407;10.40316
4487;-84.34431;10.40355
4488;-84.34447;10.40378
4489;-84.34484;10.40402
4490;-84.34504;10.40429
4491;-84.34518;10.40451
4492;-84.34544;10.40473
4493;-84.34571;10.40493
4494;-84.34602;10.40511
4495;-84.33314;10.3758
4496;-84.33221;10.37578
4497;-84.35211;10.37608
4498;-84.35217;10.37662
4499;-84.35216;10.37676
4500;-84.35211;10.37695
4501;-84.35202;10.37717
4502;-84.35201;10.37727
4503;-84.35203;10.3774
4504;-84.35232;10.37792
4505;-84.35235;10.37802
4506;-84.35243;10.37861
4507;-84.35247;10.37871
4508;-84.3527;10.37901
4509;-84.35272;10.37906
4510;-84.35272;10.3791
4511;-84.35264;10.37954
4512;-84.35247;10.37986
4513;-84.35244;10.37993
4514;-84.35244;10.3802
4515;-84.35243;10.38032
4516;-84.35234;10.38057
4517;-84.35232;10.38061
4518;-84.35224;10.3812
4519;-84.35226;10.3813
4520;-84.35236;10.38164
4521;-84.35237;10.3818
4522;-84.35234;10.38194
4523;-84.35224;10.38216
4524;-84.35222;10.38223
4525;-84.3522;10.38249
4526;-84.35214;10.38308
4527;-84.35211;10.38322
4528;-84.35202;10.38341
4529;-84.35179;10.38375
4530;-84.35177;10.38382
4531;-84.35172;10.3841
4532;-84.35164;10.38438
4533;-84.35154;10.38462
4534;-84.33555;10.4617
4535;-84.33548;10.46187
4536;-84.33546;10.46194
4537;-84.33546;10.46199
4538;-84.33571;10.4627
4539;-84.33572;10.46305
4540;-84.33561;10.46344
4541;-84.33543;10.46363
4542;-84.33526;10.46377
4543;-84.3352;10.46384
4544;-84.33517;10.46389
4545;-84.33518;10.46396
4546;-84.33546;10.46518
4547;-84.3356;10.46556
4548;-84.33603;10.46615
4549;-84.30461;10.38025
4550;-84.30402;10.38017
4551;-84.30379;10.38015
4552;-84.30342;10.38009
4553;-84.3032;10.38002
4554;-84.30294;10.37992
4555;-84.30263;10.37976
4556;-84.30232;10.37954
4557;-84.30195;10.37921
4558;-84.30102;10.37834
4559;-84.30087;10.37817
4560;-84.30073;10.37801
4561;-84.3005;10.37769
4562;-84.29992;10.37688
4563;-84.29752;10.37356
4564;-84.2973;10.37325
4565;-84.2972;10.37309
4566;-84.29714;10.37293
4567;-84.29708;10.37275
4568;-84.29699;10.37229
4569;-84.29696;10.37214
4570;-84.29692;10.37203
4571;-84.29687;10.37194
4572;-84.29682;10.37187
4573;-84.29674;10.37179
4574;-84.29666;10.37173
4575;-84.29658;10.37169
4576;-84.29651;10.37166
4577;-84.29643;10.37164
4578;-84.29635;10.37163
4579;-84.29625;10.37162
4580;-84.29509;10.37161
4581;-84.29494;10.37159
4582;-84.29479;10.37157
4583;-84.29465;10.37154
4584;-84.2945;10.37151
4585;-84.29436;10.37146
4586;-84.29422;10.37141
4587;-84.29409;10.37135
4588;-84.29397;10.37129
4589;-84.29371;10.37114
4590;-84.29306;10.37071
4591;-84.29266;10.37045
4592;-84.29253;10.37038
4593;-84.2924;10.37032
4594;-84.29223;10.37026
4595;-84.29208;10.37022
4596;-84.29192;10.37021
4597;-84.29176;10.3702
4598;-84.29158;10.37022
4599;-84.29129;10.37028
4600;-84.29087;10.3704
4601;-84.29049;10.37052
4602;-84.29032;10.37059
4603;-84.2902;10.37065
4604;-84.29009;10.37071
4605;-84.28998;10.37077
4606;-84.28984;10.37087
4607;-84.28969;10.37098
4608;-84.28936;10.37123
4609;-84.28779;10.37246
4610;-84.2873;10.37284
4611;-84.28714;10.37295
4612;-84.33912;10.37536
4613;-84.33909;10.37533
4614;-84.33908;10.37528
4615;-84.33892;10.37445
4616;-84.33966;10.38057
4617;-84.33968;10.38033
4618;-84.3397;10.38021
4619;-84.33992;10.37839
4620;-84.33996;10.37809
4621;-84.34005;10.37721
4622;-84.34014;10.37637
4623;-84.34128;10.37819
4624;-84.34122;10.37822
4625;-84.34084;10.37819
4626;-84.33996;10.37809
4627;-84.33966;10.37623
4628;-84.33973;10.37544
4629;-84.33984;10.37457
4630;-84.33996;10.37367
4631;-84.34001;10.37317
4632;-84.34259;10.37117
4633;-84.34251;10.37115
4634;-84.34212;10.37116
4635;-84.34197;10.37115
4636;-84.34161;10.37107
4637;-84.33944;10.37217
4638;-84.33949;10.37215
4639;-84.33954;10.37214
4640;-84.34003;10.37217
4641;-84.3406;10.3722
4642;-84.34402;10.37193
4643;-84.34326;10.37192
4644;-84.34317;10.37193
4645;-84.34263;10.37208
4646;-84.34247;10.37209
4647;-84.34231;10.37209
4648;-84.34203;10.37208
4649;-84.34153;10.37203
4650;-84.34063;10.37191
4651;-84.3439;10.37325
4652;-84.34385;10.37362
4653;-84.34379;10.3741
4654;-84.34366;10.37499
4655;-84.34652;10.3776
4656;-84.34655;10.37757
4657;-84.34656;10.37751
4658;-84.34644;10.37674
4659;-84.3463;10.37621
4660;-84.3464;10.37526
4661;-84.34652;10.3776
4662;-84.34647;10.37761
4663;-84.34561;10.37754
4664;-84.34504;10.37745
4665;-84.34448;10.37737
4666;-84.34442;10.37735
4667;-84.34438;10.37731
4668;-84.34383;10.37662
4669;-84.34812;10.37197
4670;-84.34801;10.37166
4671;-84.34797;10.37134
4672;-84.34795;10.37096
4673;-84.34795;10.37083
4674;-84.34794;10.37039
4675;-84.34793;10.36996
4676;-84.3479;10.36898
4677;-84.34789;10.36888
4678;-84.34783;10.36885
4679;-84.34742;10.36882
4680;-84.34707;10.36879
4681;-84.34644;10.36874
4682;-84.34327;10.37565
4683;-84.34377;10.37568
4684;-84.34221;10.37483
4685;-84.34204;10.37481
4686;-84.34204;10.37481
4687;-84.34162;10.37475
4688;-84.34123;10.37471
4689;-84.34035;10.37462
4690;-84.34242;10.37398
4691;-84.34211;10.37394
4692;-84.34133;10.37386
4693;-84.34044;10.37375
4694;-84.3404;10.37371
4695;-84.33996;10.37367
4696;-84.33928;10.37358
4697;-84.33894;10.37354
4698;-84.34269;10.37401
4699;-84.34242;10.37398
4700;-84.34162;10.37475
4701;-84.34167;10.37423
4702;-84.34359;10.44887
4703;-84.34342;10.44893
4704;-84.34376;10.44881
4705;-84.34359;10.44887
4706;-84.34449;10.43703
4707;-84.34324;10.43693
4708;-84.34138;10.43678
4709;-84.34465;10.43705
4710;-84.34449;10.43703
4711;-84.34582;10.42977
4712;-84.34554;10.42976
4713;-84.34322;10.42949
4714;-84.33985;10.42915
4715;-84.346;10.42981
4716;-84.34582;10.42977
4717;-84.34667;10.42256
4718;-84.34672;10.42257
4719;-84.36695;10.41307
4720;-84.36658;10.41335
4721;-84.3665;10.41339
4722;-84.36641;10.41349
4723;-84.36634;10.41368
4724;-84.36624;10.41378
4725;-84.36611;10.41386
4726;-84.36597;10.41386
4727;-84.36568;10.41383
4728;-84.36554;10.41381
4729;-84.36514;10.41333
4730;-84.36481;10.41304
4731;-84.36456;10.41287
4732;-84.36441;10.41283
4733;-84.36424;10.41289
4734;-84.36411;10.41296
4735;-84.364;10.41305
4736;-84.36383;10.4131
4737;-84.36375;10.4131
4738;-84.3637;10.41306
4739;-84.36366;10.41298
4740;-84.36362;10.41288
4741;-84.36356;10.41273
4742;-84.36353;10.41263
4743;-84.36346;10.41254
4744;-84.36337;10.41255
4745;-84.36337;10.41264
4746;-84.36338;10.41277
4747;-84.36344;10.41341
4748;-84.36356;10.41367
4749;-84.36364;10.41381
4750;-84.36374;10.41387
4751;-84.36398;10.41384
4752;-84.36401;10.41388
4753;-84.36414;10.41403
4754;-84.36424;10.41417
4755;-84.36435;10.4143
4756;-84.36438;10.41442
4757;-84.36435;10.41455
4758;-84.36429;10.41462
4759;-84.36422;10.41458
4760;-84.36414;10.41454
4761;-84.36407;10.41451
4762;-84.36399;10.41459
4763;-84.36393;10.41471
4764;-84.36389;10.41484
4765;-84.36384;10.41559
4766;-84.3638;10.41571
4767;-84.36371;10.41578
4768;-84.36316;10.41583
4769;-84.36303;10.41588
4770;-84.36297;10.41595
4771;-84.36295;10.4161
4772;-84.3629;10.41673
4773;-84.36282;10.41676
4774;-84.36256;10.41675
4775;-84.36223;10.41675
4776;-84.36213;10.41688
4777;-84.36191;10.41737
4778;-84.36118;10.4183
4779;-84.36107;10.41839
4780;-84.36101;10.4184
4781;-84.36095;10.41838
4782;-84.36031;10.41792
4783;-84.36002;10.41786
4784;-84.35973;10.41778
4785;-84.35956;10.41775
4786;-84.35944;10.41781
4787;-84.35937;10.41798
4788;-84.35937;10.41813
4789;-84.35936;10.41835
4790;-84.3592;10.41843
4791;-84.35893;10.41839
4792;-84.35873;10.4184
4793;-84.3586;10.41851
4794;-84.35855;10.41864
4795;-84.35841;10.4186
4796;-84.35835;10.41849
4797;-84.3583;10.41836
4798;-84.35822;10.41813
4799;-84.35818;10.41789
4800;-84.35807;10.41759
4801;-84.35791;10.41738
4802;-84.35766;10.41689
4803;-84.35761;10.41658
4804;-84.35759;10.41637
4805;-84.35759;10.41616
4806;-84.35748;10.41592
4807;-84.35738;10.41577
4808;-84.35707;10.41532
4809;-84.35695;10.41523
4810;-84.35684;10.41512
4811;-84.35641;10.41494
4812;-84.35622;10.41482
4813;-84.35618;10.41457
4814;-84.35612;10.41447
4815;-84.35597;10.41443
4816;-84.35576;10.41446
4817;-84.3555;10.41453
4818;-84.35533;10.41455
4819;-84.35482;10.41416
4820;-84.3547;10.41405
4821;-84.35455;10.41405
4822;-84.35434;10.41403
4823;-84.35412;10.41382
4824;-84.35378;10.4134
4825;-84.35374;10.41326
4826;-84.35365;10.41302
4827;-84.35375;10.41253
4828;-84.35386;10.41241
4829;-84.35388;10.41235
4830;-84.35388;10.41226
4831;-84.35374;10.41215
4832;-84.35348;10.41208
4833;-84.35334;10.41206
4834;-84.35318;10.41212
4835;-84.353;10.41217
4836;-84.35216;10.41233
4837;-84.35191;10.41239
4838;-84.35177;10.41242
4839;-84.35172;10.41241
4840;-84.3512;10.41195
4841;-84.35109;10.41188
4842;-84.35097;10.41191
4843;-84.35077;10.41216
4844;-84.35064;10.4124
4845;-84.3505;10.41279
4846;-84.35048;10.4131
4847;-84.35044;10.41325
4848;-84.35035;10.41347
4849;-84.35023;10.41361
4850;-84.35003;10.41371
4851;-84.34983;10.41376
4852;-84.34955;10.41377
4853;-84.3493;10.41374
4854;-84.34903;10.41385
4855;-84.34897;10.41405
4856;-84.34898;10.41418
4857;-84.34902;10.41439
4858;-84.349;10.41461
4859;-84.34895;10.41518
4860;-84.34893;10.41536
4861;-84.34887;10.41551
4862;-84.34895;10.41566
4863;-84.34899;10.41582
4864;-84.349;10.416
4865;-84.34909;10.41611
4866;-84.3492;10.41622
4867;-84.3493;10.4164
4868;-84.34936;10.41659
4869;-84.34947;10.4168
4870;-84.34968;10.41701
4871;-84.3501;10.41738
4872;-84.35028;10.41747
4873;-84.35038;10.41759
4874;-84.35042;10.41769
4875;-84.35039;10.41788
4876;-84.35037;10.41805
4877;-84.35032;10.41817
4878;-84.35028;10.41823
4879;-84.35023;10.41827
4880;-84.34866;10.41852
4881;-84.34838;10.41859
4882;-84.34834;10.41865
4883;-84.3483;10.41874
4884;-84.3483;10.41887
4885;-84.34828;10.41911
4886;-84.34825;10.41938
4887;-84.34803;10.41993
4888;-84.3479;10.42031
4889;-84.34763;10.42146
4890;-84.3474;10.42208
4891;-84.34729;10.42225
4892;-84.34675;10.42257
4893;-84.34672;10.42257
4894;-84.22077;10.34555
4895;-84.22009;10.34507
4896;-84.2193;10.3446
4897;-84.31431;10.43607
4898;-84.31288;10.43162
4899;-84.34326;10.36813
4900;-84.34285;10.368
4901;-84.34087;10.36828
4902;-84.34114;10.36827
4903;-84.34136;10.36827
4904;-84.34165;10.3683
4905;-84.34173;10.36831
4906;-84.34176;10.36835
4907;-84.34177;10.36844
4908;-84.34177;10.36865
4909;-84.34178;10.36875
4910;-84.33759;10.37671
4911;-84.33761;10.37659
4912;-84.33771;10.3759
4913;-84.34402;10.37193
4914;-84.34404;10.37204
4915;-84.34396;10.3727
4916;-84.3439;10.37325
4917;-84.34191;10.37533
4918;-84.34183;10.37533
4919;-84.3418;10.37533
4920;-84.34177;10.37534
4921;-84.34176;10.37536
4922;-84.34175;10.3754
4923;-84.34172;10.37567
4924;-84.3419;10.37746
4925;-84.34204;10.37747
4926;-84.34211;10.3775
4927;-84.3422;10.37754
4928;-84.34228;10.37759
4929;-84.34246;10.37774
4930;-84.34174;10.37744
4931;-84.3419;10.37746
4932;-84.34211;10.36693
4933;-84.34233;10.36707
4934;-84.34235;10.36718
4935;-84.34239;10.36723
4936;-84.3425;10.36727
4937;-84.34265;10.36734
4938;-84.34279;10.36749
4939;-84.34281;10.36762
4940;-84.34282;10.36775
4941;-84.34279;10.36797
4942;-84.34278;10.36803
4943;-84.3427;10.36824
4944;-84.34267;10.36845
4945;-84.34268;10.3686
4946;-84.34272;10.36872
4947;-84.34272;10.36892
4948;-84.34265;10.36906
4949;-84.34255;10.36918
4950;-84.34249;10.36935
4951;-84.34248;10.36973
4952;-84.34256;10.36993
4953;-84.34265;10.37013
4954;-84.34274;10.37021
4955;-84.34285;10.37028
4956;-84.3429;10.37035
4957;-84.34295;10.37049
4958;-84.34296;10.37063
4959;-84.34292;10.37077
4960;-84.34288;10.371
4961;-84.34289;10.37111
4962;-84.34287;10.37118
4963;-84.34276;10.37127
4964;-84.3427;10.37138
4965;-84.34267;10.37147
4966;-84.34268;10.37158
4967;-84.34271;10.37162
4968;-84.34277;10.37167
4969;-84.34282;10.37169
4970;-84.34289;10.37175
4971;-84.34293;10.37181
4972;-84.34294;10.37189
4973;-84.34151;10.3784
4974;-84.34149;10.37857
4975;-84.342;10.37662
4976;-84.34198;10.37667
4977;-84.34198;10.37677
4978;-84.342;10.3769
4979;-84.34201;10.37701
4980;-84.342;10.3771
4981;-84.3419;10.37726
4982;-84.34187;10.37732
4983;-84.34185;10.37749
4984;-84.34179;10.37763
4985;-84.34169;10.37782
4986;-84.34161;10.37797
4987;-84.34156;10.37805
4988;-84.34154;10.37811
4989;-84.34152;10.37818
4990;-84.3415;10.37826
4991;-84.34151;10.37836
4992;-84.34151;10.3784
4993;-84.34201;10.37651
4994;-84.342;10.37662
4995;-84.34233;10.37578
4996;-84.34231;10.37584
4997;-84.34224;10.37598
4998;-84.34217;10.37606
4999;-84.34207;10.37612
5000;-84.34202;10.37619
5001;-84.34201;10.37628
5002;-84.34202;10.3764
5003;-84.34201;10.37651
5004;-84.34236;10.37569
5005;-84.34233;10.37578
5006;-84.34289;10.37204
5007;-84.34286;10.3721
5008;-84.34282;10.37225
5009;-84.34282;10.37242
5010;-84.34287;10.37258
5011;-84.34293;10.37271
5012;-84.34286;10.37282
5013;-84.34284;10.37296
5014;-84.34286;10.37305
5015;-84.34289;10.37316
5016;-84.34291;10.37332
5017;-84.34291;10.37343
5018;-84.34289;10.37355
5019;-84.3428;10.37367
5020;-84.34258;10.37387
5021;-84.34251;10.37411
5022;-84.34226;10.37439
5023;-84.34213;10.37446
5024;-84.34209;10.37451
5025;-84.34208;10.37466
5026;-84.34209;10.37491
5027;-84.3421;10.37502
5028;-84.34214;10.37507
5029;-84.34222;10.37514
5030;-84.34234;10.37527
5031;-84.34238;10.37541
5032;-84.3424;10.37548
5033;-84.34239;10.37557
5034;-84.34236;10.37569
5035;-84.34294;10.37189
5036;-84.34289;10.37204
5037;-84.34108;10.28862
5038;-84.34104;10.28897
5039;-84.34058;10.28913
5040;-84.34074;10.28952
5041;-84.3409;10.28961
5042;-84.34099;10.28993
5043;-84.34117;10.29016
5044;-84.34119;10.29044
5045;-84.34098;10.29051
5046;-84.34099;10.29107
5047;-84.341;10.29146
5048;-84.34123;10.29156
5049;-84.34012;10.27393
5050;-84.34156;10.27331
5051;-84.3417;10.27438
5052;-84.34203;10.27458
5053;-84.34262;10.27448
5054;-84.34292;10.27508
5055;-84.34363;10.27548
5056;-84.34389;10.27591
5057;-84.3439;10.27648
5058;-84.34426;10.27695
5059;-84.34364;10.27781
5060;-84.3435;10.27834
5061;-84.3442;10.27817
5062;-84.34445;10.27824
5063;-84.34431;10.27846
5064;-84.34381;10.279
5065;-84.34382;10.2796
5066;-84.34406;10.27978
5067;-84.34445;10.27959
5068;-84.34474;10.27966
5069;-84.34474;10.28004
5070;-84.34456;10.28061
5071;-84.34422;10.28083
5072;-84.34424;10.28118
5073;-84.34448;10.28142
5074;-84.34461;10.28224
5075;-84.34526;10.28273
5076;-84.25928;10.28327
5077;-84.25915;10.28014
5078;-84.26022;10.27948
5079;-84.26052;10.27899
5080;-84.25983;10.27733
5081;-84.25973;10.2764
5082;-84.26151;10.27674
5083;-84.26123;10.2752
5084;-84.25992;10.27535
5085;-84.25984;10.27476
5086;-84.26089;10.27432
5087;-84.26048;10.27357
5088;-84.25985;10.27378
5089;-84.259;10.27335
5090;-84.25882;10.27305
5091;-84.26121;10.26843
5092;-84.26313;10.26456
5093;-84.26365;10.2648
5094;-84.26341;10.26698
5095;-84.26275;10.26733
5096;-84.26255;10.26761
5097;-84.26399;10.26944
5098;-84.26449;10.26951
5099;-84.26492;10.2686
5100;-84.26603;10.26828
5101;-84.26647;10.26726
5102;-84.26671;10.26632
5103;-84.26679;10.26563
5104;-84.26684;10.26552
5105;-84.2672;10.26496
5106;-84.26717;10.26271
5107;-84.26772;10.26194
5108;-84.26905;10.26157
5109;-84.27005;10.26095
5110;-84.27087;10.26047
5111;-84.27213;10.26016
5112;-84.2722;10.25905
5113;-84.27259;10.25809
5114;-84.27332;10.25743
5115;-84.27538;10.25813
5116;-84.27623;10.2565
5117;-84.27624;10.25624
5118;-84.27682;10.25635
5119;-84.27678;10.25506
5120;-84.2765;10.25457
5121;-84.27594;10.25423
5122;-84.27482;10.25382
5123;-84.27416;10.25381
5124;-84.2737;10.25406
