Numero;lat;lon
2414;-84.340;10.439
2415;-84.341;10.439
2416;-84.342;10.439
2417;-84.342;10.439
2418;-84.342;10.439
2419;-84.340;10.439
2420;-84.340;10.439
2421;-84.342;10.439
2422;-84.342;10.440
2423;-84.342;10.440
2424;-84.344;10.440
2425;-84.344;10.440
2426;-84.344;10.439
2427;-84.343;10.439
2428;-84.342;10.439
2429;-84.342;10.439
2430;-84.310;10.436
2431;-84.309;10.436
2432;-84.300;10.435
2433;-84.299;10.435
2434;-84.328;10.437
2435;-84.327;10.437
2436;-84.327;10.437
2437;-84.327;10.437
2438;-84.326;10.437
2439;-84.326;10.437
2440;-84.325;10.437
2441;-84.325;10.437
2442;-84.324;10.437
2443;-84.322;10.437
2444;-84.321;10.437
2445;-84.320;10.437
2446;-84.319;10.437
2447;-84.319;10.437
2448;-84.318;10.437
2449;-84.317;10.436
2450;-84.314;10.436
2451;-84.314;10.436
2452;-84.313;10.436
2453;-84.312;10.436
2454;-84.312;10.436
2455;-84.310;10.436
2456;-84.332;10.471
2457;-84.332;10.471
2458;-84.385;10.468
2459;-84.386;10.468
2460;-84.386;10.468
2461;-84.387;10.468
2462;-84.387;10.469
2463;-84.387;10.469
2464;-84.208;10.336
2465;-84.208;10.336
2466;-84.208;10.336
2467;-84.206;10.336
2468;-84.201;10.335
2469;-84.201;10.335
2470;-84.201;10.335
2471;-84.201;10.335
2472;-84.200;10.335
2473;-84.200;10.335
2474;-84.200;10.335
2475;-84.200;10.335
2476;-84.200;10.335
2477;-84.199;10.334
2478;-84.199;10.333
2479;-84.343;10.377
2480;-84.343;10.377
2481;-84.343;10.376
2482;-84.343;10.376
2483;-84.343;10.375
2484;-84.422;10.327
2485;-84.422;10.328
2486;-84.421;10.328
2487;-84.421;10.328
2488;-84.421;10.328
2489;-84.421;10.329
2490;-84.420;10.329
2491;-84.420;10.329
2492;-84.337;10.374
2493;-84.337;10.375
2494;-84.340;10.381
2495;-84.337;10.381
2496;-84.336;10.381
2497;-84.334;10.381
2498;-84.340;10.376
2499;-84.340;10.376
2500;-84.340;10.375
2501;-84.343;10.374
2502;-84.343;10.373
2503;-84.346;10.369
2504;-84.345;10.369
2505;-84.344;10.369
2506;-84.344;10.369
2507;-84.344;10.369
2508;-84.343;10.369
2509;-84.343;10.369
2510;-84.343;10.370
2511;-84.343;10.370
2512;-84.343;10.371
2513;-84.344;10.371
2514;-84.345;10.371
2515;-84.344;10.373
2516;-84.343;10.373
2517;-84.341;10.373
2518;-84.341;10.373
2519;-84.343;10.372
2520;-84.343;10.371
2521;-84.343;10.371
2522;-84.341;10.371
2523;-84.339;10.371
2524;-84.338;10.370
2525;-84.341;10.370
2526;-84.341;10.370
2527;-84.341;10.369
2528;-84.341;10.369
2529;-84.341;10.369
2530;-84.341;10.369
2531;-84.341;10.368
2532;-84.341;10.368
2533;-84.341;10.368
2534;-84.341;10.368
2535;-84.341;10.367
2536;-84.341;10.367
2537;-84.341;10.367
2538;-84.341;10.367
2539;-84.341;10.366
2540;-84.341;10.366
2541;-84.341;10.366
2542;-84.341;10.366
2543;-84.341;10.366
2544;-84.340;10.366
2545;-84.340;10.366
2546;-84.340;10.366
2547;-84.339;10.366
2548;-84.338;10.365
2549;-84.338;10.365
2550;-84.338;10.365
2551;-84.338;10.365
2552;-84.338;10.365
2553;-84.338;10.365
2554;-84.337;10.365
2555;-84.337;10.365
2556;-84.337;10.365
2557;-84.337;10.365
2558;-84.336;10.365
2559;-84.336;10.365
2560;-84.336;10.364
2561;-84.336;10.364
2562;-84.336;10.364
2563;-84.336;10.364
2564;-84.335;10.364
2565;-84.335;10.364
2566;-84.335;10.364
2567;-84.335;10.363
2568;-84.335;10.363
2569;-84.334;10.363
2570;-84.334;10.363
2571;-84.334;10.363
2572;-84.334;10.362
2573;-84.334;10.362
2574;-84.334;10.362
2575;-84.334;10.362
2576;-84.334;10.361
2577;-84.334;10.361
2578;-84.334;10.361
2579;-84.334;10.361
2580;-84.333;10.360
2581;-84.333;10.360
2582;-84.333;10.360
2583;-84.333;10.360
2584;-84.333;10.360
2585;-84.333;10.360
2586;-84.333;10.360
2587;-84.332;10.360
2588;-84.332;10.360
2589;-84.332;10.360
2590;-84.332;10.360
2591;-84.334;10.362
2592;-84.334;10.361
2593;-84.335;10.361
2594;-84.335;10.360
2595;-84.335;10.360
2596;-84.336;10.360
2597;-84.336;10.359
2598;-84.337;10.359
2599;-84.337;10.358
2600;-84.337;10.358
2601;-84.337;10.358
2602;-84.337;10.358
2603;-84.338;10.356
2604;-84.338;10.356
2605;-84.338;10.356
2606;-84.338;10.356
2607;-84.338;10.355
2608;-84.339;10.354
2609;-84.339;10.354
2610;-84.339;10.354
2611;-84.339;10.353
2612;-84.339;10.353
2613;-84.340;10.353
2614;-84.340;10.352
2615;-84.340;10.352
2616;-84.340;10.352
2617;-84.336;10.365
2618;-84.336;10.365
2619;-84.336;10.366
2620;-84.336;10.366
2621;-84.336;10.366
2622;-84.336;10.367
2623;-84.336;10.368
2624;-84.336;10.370
2625;-84.337;10.368
2626;-84.337;10.368
2627;-84.337;10.368
2628;-84.336;10.368
2629;-84.337;10.368
2630;-84.337;10.368
2631;-84.337;10.367
2632;-84.337;10.367
2633;-84.337;10.367
2634;-84.337;10.366
2635;-84.336;10.366
2636;-84.337;10.366
2637;-84.337;10.366
2638;-84.337;10.367
2639;-84.337;10.367
2640;-84.336;10.367
2641;-84.337;10.367
2642;-84.337;10.367
2643;-84.337;10.367
2644;-84.337;10.367
2645;-84.337;10.368
2646;-84.337;10.368
2647;-84.337;10.368
2648;-84.337;10.368
2649;-84.337;10.368
2650;-84.343;10.369
2651;-84.343;10.368
2652;-84.343;10.368
2653;-84.343;10.368
2654;-84.344;10.368
2655;-84.344;10.368
2656;-84.345;10.368
2657;-84.347;10.368
2658;-84.347;10.365
2659;-84.351;10.365
2660;-84.347;10.368
2661;-84.349;10.368
2662;-84.341;10.379
2663;-84.341;10.378
2664;-84.341;10.377
2665;-84.341;10.376
2666;-84.341;10.376
2667;-84.341;10.375
2668;-84.338;10.377
2669;-84.338;10.377
2670;-84.338;10.377
2671;-84.338;10.377
2672;-84.338;10.377
2673;-84.338;10.376
2674;-84.338;10.376
2675;-84.338;10.376
2676;-84.339;10.376
2677;-84.339;10.375
2678;-84.339;10.375
2679;-84.339;10.375
2680;-84.339;10.375
2681;-84.339;10.375
2682;-84.339;10.375
2683;-84.339;10.375
2684;-84.339;10.375
2685;-84.339;10.375
2686;-84.339;10.375
2687;-84.339;10.375
2688;-84.339;10.375
2689;-84.339;10.374
2690;-84.335;10.374
2691;-84.335;10.376
2692;-84.335;10.378
2693;-84.334;10.380
2694;-84.334;10.381
2695;-84.334;10.381
2696;-84.334;10.385
2697;-84.333;10.376
2698;-84.332;10.376
2699;-84.331;10.374
2700;-84.331;10.374
2701;-84.331;10.374
2702;-84.331;10.376
2703;-84.331;10.373
2704;-84.331;10.372
2705;-84.331;10.372
2706;-84.330;10.372
2707;-84.330;10.372
2708;-84.330;10.374
2709;-84.339;10.374
2710;-84.338;10.374
2711;-84.345;10.374
2712;-84.346;10.374
2713;-84.346;10.371
2714;-84.346;10.371
2715;-84.346;10.371
2716;-84.346;10.371
2717;-84.346;10.370
2718;-84.344;10.374
2719;-84.344;10.374
2720;-84.351;10.376
2721;-84.350;10.378
2722;-84.329;10.370
2723;-84.329;10.370
2724;-84.330;10.368
2725;-84.330;10.367
2726;-84.329;10.374
2727;-84.329;10.373
2728;-84.329;10.373
2729;-84.329;10.372
2730;-84.329;10.372
2731;-84.329;10.371
2732;-84.329;10.371
2733;-84.329;10.371
2734;-84.330;10.371
2735;-84.330;10.370
2736;-84.329;10.374
2737;-84.329;10.373
2738;-84.329;10.372
2739;-84.329;10.373
2740;-84.329;10.373
2741;-84.328;10.373
2742;-84.329;10.372
2743;-84.328;10.372
2744;-84.330;10.372
2745;-84.329;10.372
2746;-84.328;10.372
2747;-84.330;10.372
2748;-84.329;10.371
2749;-84.329;10.371
2750;-84.327;10.376
2751;-84.327;10.377
2752;-84.327;10.378
2753;-84.327;10.377
2754;-84.326;10.377
2755;-84.326;10.378
2756;-84.327;10.378
2757;-84.327;10.378
2758;-84.327;10.378
2759;-84.327;10.378
2760;-84.327;10.378
2761;-84.326;10.378
2762;-84.326;10.378
2763;-84.326;10.381
2764;-84.337;10.400
2765;-84.338;10.400
2766;-84.339;10.399
2767;-84.339;10.397
2768;-84.336;10.402
2769;-84.337;10.401
2770;-84.337;10.401
2771;-84.339;10.401
2772;-84.339;10.401
2773;-84.339;10.401
2774;-84.340;10.401
2775;-84.341;10.401
2776;-84.341;10.401
2777;-84.340;10.401
2778;-84.340;10.401
2779;-84.339;10.401
2780;-84.339;10.401
2781;-84.332;10.471
2782;-84.332;10.471
2783;-84.331;10.470
2784;-84.338;10.467
2785;-84.337;10.467
2786;-84.337;10.466
2787;-84.336;10.466
2788;-84.335;10.467
2789;-84.335;10.467
2790;-84.337;10.468
2791;-84.337;10.467
2792;-84.336;10.466
2793;-84.337;10.468
2794;-84.336;10.468
2795;-84.336;10.467
2796;-84.335;10.467
2797;-84.336;10.469
2798;-84.335;10.468
2799;-84.335;10.467
2800;-84.334;10.466
2801;-84.334;10.466
2802;-84.334;10.466
2803;-84.334;10.465
2804;-84.333;10.471
2805;-84.332;10.470
2806;-84.332;10.469
2807;-84.332;10.469
2808;-84.343;10.462
2809;-84.343;10.463
2810;-84.344;10.463
2811;-84.344;10.463
2812;-84.310;10.425
2813;-84.310;10.425
2814;-84.310;10.425
2815;-84.310;10.426
2816;-84.310;10.426
2817;-84.310;10.426
2818;-84.309;10.426
2819;-84.309;10.427
2820;-84.308;10.427
2821;-84.308;10.427
2822;-84.307;10.427
2823;-84.307;10.428
2824;-84.307;10.428
2825;-84.307;10.429
2826;-84.307;10.429
2827;-84.308;10.430
2828;-84.308;10.430
2829;-84.308;10.430
2830;-84.308;10.431
2831;-84.308;10.431
2832;-84.308;10.432
2833;-84.309;10.432
2834;-84.310;10.432
2835;-84.310;10.433
2836;-84.310;10.433
2837;-84.310;10.434
2838;-84.310;10.434
2839;-84.310;10.434
2840;-84.310;10.435
2841;-84.310;10.435
2842;-84.310;10.436
2843;-84.310;10.436
2844;-84.310;10.437
2845;-84.311;10.437
2846;-84.312;10.437
2847;-84.313;10.437
2848;-84.313;10.438
2849;-84.313;10.438
2850;-84.313;10.440
2851;-84.313;10.440
2852;-84.314;10.441
2853;-84.314;10.441
2854;-84.315;10.442
2855;-84.315;10.442
2856;-84.316;10.442
2857;-84.317;10.441
2858;-84.317;10.441
2859;-84.317;10.442
2860;-84.317;10.442
2861;-84.316;10.442
2862;-84.315;10.443
2863;-84.315;10.443
2864;-84.314;10.444
2865;-84.314;10.445
2866;-84.314;10.445
2867;-84.313;10.446
2868;-84.313;10.446
2869;-84.313;10.447
2870;-84.314;10.447
2871;-84.313;10.448
2872;-84.313;10.448
2873;-84.313;10.449
2874;-84.313;10.449
2875;-84.314;10.450
2876;-84.315;10.451
2877;-84.315;10.453
2878;-84.315;10.454
2879;-84.316;10.455
2880;-84.316;10.456
2881;-84.317;10.457
2882;-84.317;10.457
2883;-84.317;10.458
2884;-84.317;10.459
2885;-84.317;10.459
2886;-84.316;10.460
2887;-84.316;10.460
2888;-84.315;10.461
2889;-84.315;10.461
2890;-84.314;10.461
2891;-84.314;10.461
2892;-84.314;10.462
2893;-84.315;10.462
2894;-84.309;10.436
2895;-84.307;10.435
2896;-84.307;10.435
2897;-84.306;10.435
2898;-84.305;10.435
2899;-84.304;10.435
2900;-84.300;10.435
2901;-84.310;10.436
2902;-84.310;10.436
2903;-84.310;10.434
2904;-84.313;10.432
2905;-84.313;10.431
2906;-84.315;10.429
2907;-84.317;10.427
2908;-84.318;10.426
2909;-84.319;10.425
2910;-84.320;10.424
2911;-84.320;10.424
2912;-84.320;10.424
2913;-84.321;10.423
2914;-84.321;10.423
2915;-84.321;10.423
2916;-84.324;10.420
2917;-84.324;10.420
2918;-84.324;10.420
2919;-84.324;10.419
2920;-84.325;10.419
2921;-84.325;10.419
2922;-84.326;10.418
2923;-84.326;10.418
2924;-84.326;10.417
2925;-84.327;10.417
2926;-84.328;10.416
2927;-84.329;10.414
2928;-84.330;10.413
2929;-84.332;10.411
2930;-84.333;10.410
2931;-84.336;10.407
2932;-84.336;10.407
2933;-84.336;10.406
2934;-84.310;10.435
2935;-84.310;10.434
2936;-84.307;10.436
2937;-84.307;10.436
2938;-84.307;10.436
2939;-84.307;10.436
2940;-84.307;10.436
2941;-84.307;10.436
2942;-84.307;10.436
2943;-84.307;10.436
2944;-84.306;10.436
2945;-84.306;10.436
2946;-84.306;10.436
2947;-84.305;10.436
2948;-84.305;10.436
2949;-84.305;10.436
2950;-84.305;10.436
2951;-84.304;10.436
2952;-84.303;10.435
2953;-84.303;10.435
2954;-84.302;10.435
2955;-84.300;10.435
2956;-84.366;10.441
2957;-84.367;10.441
2958;-84.368;10.441
2959;-84.369;10.440
2960;-84.370;10.439
2961;-84.354;10.448
2962;-84.353;10.448
2963;-84.354;10.447
2964;-84.353;10.447
2965;-84.354;10.447
2966;-84.353;10.447
2967;-84.354;10.446
2968;-84.353;10.446
2969;-84.353;10.446
2970;-84.353;10.446
2971;-84.356;10.442
2972;-84.356;10.442
2973;-84.356;10.442
2974;-84.356;10.441
2975;-84.352;10.438
2976;-84.351;10.438
2977;-84.351;10.438
2978;-84.350;10.438
2979;-84.350;10.438
2980;-84.350;10.438
2981;-84.350;10.438
2982;-84.347;10.437
2983;-84.347;10.438
2984;-84.347;10.437
2985;-84.347;10.438
2986;-84.316;10.426
2987;-84.316;10.426
2988;-84.316;10.425
2989;-84.316;10.425
2990;-84.318;10.424
2991;-84.320;10.424
2992;-84.319;10.424
2993;-84.319;10.424
2994;-84.319;10.424
2995;-84.319;10.424
2996;-84.319;10.423
2997;-84.318;10.424
2998;-84.317;10.423
2999;-84.317;10.423
3000;-84.317;10.423
3001;-84.321;10.423
3002;-84.319;10.422
3003;-84.317;10.421
3004;-84.317;10.421
3005;-84.317;10.421
3006;-84.318;10.420
3007;-84.320;10.424
3008;-84.321;10.424
3009;-84.321;10.424
3010;-84.322;10.424
3011;-84.324;10.420
3012;-84.321;10.420
3013;-84.324;10.419
3014;-84.325;10.420
3015;-84.326;10.421
3016;-84.328;10.419
3017;-84.329;10.418
3018;-84.342;10.378
3019;-84.343;10.378
3020;-84.343;10.378
3021;-84.343;10.378
3022;-84.343;10.379
3023;-84.343;10.379
3024;-84.343;10.380
3025;-84.342;10.380
3026;-84.309;10.436
3027;-84.308;10.435
3028;-84.308;10.435
3029;-84.308;10.435
3030;-84.308;10.435
3031;-84.308;10.435
3032;-84.308;10.435
3033;-84.305;10.436
3034;-84.305;10.436
3035;-84.305;10.436
3036;-84.305;10.436
3037;-84.305;10.436
3038;-84.305;10.435
3039;-84.305;10.435
3040;-84.304;10.435
3041;-84.304;10.435
3042;-84.305;10.435
3043;-84.305;10.435
3044;-84.305;10.436
3045;-84.305;10.436
3046;-84.305;10.436
3047;-84.305;10.436
3048;-84.344;10.440
3049;-84.344;10.440
3050;-84.344;10.440
3051;-84.342;10.439
3052;-84.347;10.410
3053;-84.347;10.411
3054;-84.347;10.412
3055;-84.347;10.413
3056;-84.347;10.413
3057;-84.347;10.414
3058;-84.347;10.415
3059;-84.347;10.415
3060;-84.348;10.416
3061;-84.347;10.417
3062;-84.348;10.418
3063;-84.348;10.419
3064;-84.347;10.420
3065;-84.347;10.421
3066;-84.347;10.422
3067;-84.347;10.422
3068;-84.347;10.423
3069;-84.347;10.423
3070;-84.346;10.424
3071;-84.346;10.424
3072;-84.346;10.425
3073;-84.346;10.425
3074;-84.346;10.426
3075;-84.346;10.426
3076;-84.346;10.426
3077;-84.346;10.426
3078;-84.346;10.427
3079;-84.346;10.427
3080;-84.346;10.427
3081;-84.346;10.427
3082;-84.346;10.428
3083;-84.346;10.428
3084;-84.346;10.428
3085;-84.345;10.429
3086;-84.345;10.429
3087;-84.346;10.429
3088;-84.346;10.429
3089;-84.346;10.429
3090;-84.346;10.430
3091;-84.346;10.430
3092;-84.346;10.430
3093;-84.346;10.430
3094;-84.346;10.431
3095;-84.346;10.431
3096;-84.346;10.431
3097;-84.346;10.431
3098;-84.346;10.431
3099;-84.346;10.431
3100;-84.346;10.432
3101;-84.346;10.432
3102;-84.346;10.432
3103;-84.346;10.433
3104;-84.346;10.433
3105;-84.346;10.434
3106;-84.346;10.434
3107;-84.346;10.434
3108;-84.345;10.435
3109;-84.345;10.435
3110;-84.345;10.436
3111;-84.345;10.436
3112;-84.345;10.436
3113;-84.345;10.436
3114;-84.345;10.436
3115;-84.345;10.437
3116;-84.345;10.437
3117;-84.345;10.437
3118;-84.345;10.437
3119;-84.345;10.437
3120;-84.345;10.437
3121;-84.344;10.437
3122;-84.344;10.438
3123;-84.344;10.438
3124;-84.344;10.438
3125;-84.344;10.438
3126;-84.344;10.439
3127;-84.344;10.439
3128;-84.344;10.439
3129;-84.344;10.439
3130;-84.344;10.440
3131;-84.344;10.440
3132;-84.345;10.440
3133;-84.345;10.441
3134;-84.345;10.441
3135;-84.345;10.441
3136;-84.344;10.441
3137;-84.344;10.441
3138;-84.344;10.441
3139;-84.344;10.442
3140;-84.345;10.442
3141;-84.345;10.442
3142;-84.345;10.442
3143;-84.345;10.443
3144;-84.344;10.443
3145;-84.345;10.443
3146;-84.345;10.443
3147;-84.345;10.444
3148;-84.344;10.444
3149;-84.344;10.444
3150;-84.344;10.444
3151;-84.344;10.444
3152;-84.344;10.445
3153;-84.344;10.445
3154;-84.344;10.445
3155;-84.344;10.446
3156;-84.344;10.446
3157;-84.344;10.446
3158;-84.344;10.446
3159;-84.344;10.446
3160;-84.344;10.447
3161;-84.344;10.447
3162;-84.344;10.447
3163;-84.344;10.448
3164;-84.344;10.448
3165;-84.344;10.449
3166;-84.344;10.449
3167;-84.344;10.449
3168;-84.344;10.449
3169;-84.344;10.449
3170;-84.344;10.449
3171;-84.344;10.450
3172;-84.344;10.450
3173;-84.344;10.450
3174;-84.345;10.451
3175;-84.345;10.451
3176;-84.346;10.451
3177;-84.346;10.451
3178;-84.346;10.451
3179;-84.346;10.452
3180;-84.346;10.452
3181;-84.346;10.452
3182;-84.346;10.452
3183;-84.347;10.453
3184;-84.347;10.453
3185;-84.347;10.453
3186;-84.347;10.453
3187;-84.348;10.453
3188;-84.348;10.453
3189;-84.348;10.454
3190;-84.348;10.454
3191;-84.349;10.454
3192;-84.349;10.454
3193;-84.349;10.455
3194;-84.349;10.455
3195;-84.349;10.456
3196;-84.349;10.456
3197;-84.350;10.456
3198;-84.350;10.456
3199;-84.350;10.456
3200;-84.350;10.456
3201;-84.350;10.456
3202;-84.350;10.456
3203;-84.350;10.457
3204;-84.350;10.457
3205;-84.350;10.457
3206;-84.350;10.457
3207;-84.351;10.458
3208;-84.351;10.458
3209;-84.351;10.458
3210;-84.351;10.458
3211;-84.351;10.459
3212;-84.350;10.459
3213;-84.350;10.459
3214;-84.351;10.459
3215;-84.351;10.460
3216;-84.351;10.460
3217;-84.351;10.460
3218;-84.351;10.460
3219;-84.350;10.460
3220;-84.350;10.460
3221;-84.350;10.460
3222;-84.350;10.461
3223;-84.350;10.461
3224;-84.350;10.461
3225;-84.350;10.461
3226;-84.350;10.461
3227;-84.350;10.461
3228;-84.351;10.461
3229;-84.351;10.461
3230;-84.351;10.461
3231;-84.351;10.462
3232;-84.351;10.462
3233;-84.351;10.462
3234;-84.352;10.462
3235;-84.352;10.462
3236;-84.352;10.462
3237;-84.352;10.462
3238;-84.352;10.463
3239;-84.352;10.463
3240;-84.352;10.463
3241;-84.352;10.463
3242;-84.352;10.463
3243;-84.352;10.464
3244;-84.352;10.465
3245;-84.353;10.465
3246;-84.353;10.465
3247;-84.353;10.466
3248;-84.353;10.466
3249;-84.353;10.466
3250;-84.353;10.467
3251;-84.353;10.467
3252;-84.353;10.467
3253;-84.352;10.467
3254;-84.352;10.468
3255;-84.352;10.468
3256;-84.352;10.469
3257;-84.353;10.469
3258;-84.353;10.469
3259;-84.354;10.469
3260;-84.354;10.470
3261;-84.354;10.470
3262;-84.355;10.470
3263;-84.355;10.471
3264;-84.355;10.471
3265;-84.355;10.472
3266;-84.355;10.472
3267;-84.355;10.473
3268;-84.355;10.474
3269;-84.355;10.475
3270;-84.355;10.475
3271;-84.356;10.476
3272;-84.356;10.476
3273;-84.356;10.477
3274;-84.356;10.477
3275;-84.356;10.478
3276;-84.356;10.478
3277;-84.357;10.478
3278;-84.357;10.478
3279;-84.357;10.478
3280;-84.358;10.478
3281;-84.358;10.479
3282;-84.358;10.479
3283;-84.358;10.479
3284;-84.359;10.479
3285;-84.359;10.479
3286;-84.359;10.479
3287;-84.359;10.480
3288;-84.359;10.480
3289;-84.360;10.481
3290;-84.360;10.482
3291;-84.360;10.482
3292;-84.360;10.483
3293;-84.360;10.483
3294;-84.360;10.483
3295;-84.360;10.483
3296;-84.361;10.484
3297;-84.361;10.484
3298;-84.362;10.484
3299;-84.362;10.485
3300;-84.362;10.485
3301;-84.362;10.485
3302;-84.363;10.485
3303;-84.363;10.485
3304;-84.363;10.486
3305;-84.363;10.486
3306;-84.363;10.486
3307;-84.363;10.487
3308;-84.363;10.487
3309;-84.363;10.487
3310;-84.364;10.487
3311;-84.364;10.488
3312;-84.365;10.488
3313;-84.365;10.488
3314;-84.366;10.488
3315;-84.366;10.489
3316;-84.366;10.489
3317;-84.366;10.490
3318;-84.366;10.490
3319;-84.367;10.490
3320;-84.367;10.491
3321;-84.367;10.491
3322;-84.368;10.491
3323;-84.368;10.492
3324;-84.368;10.492
3325;-84.368;10.492
3326;-84.368;10.492
3327;-84.368;10.493
3328;-84.369;10.493
3329;-84.369;10.493
3330;-84.369;10.493
3331;-84.369;10.493
3332;-84.369;10.494
3333;-84.369;10.494
3334;-84.369;10.494
3335;-84.370;10.494
3336;-84.370;10.494
3337;-84.370;10.494
3338;-84.370;10.494
3339;-84.370;10.494
3340;-84.370;10.495
3341;-84.371;10.495
3342;-84.371;10.496
3343;-84.370;10.496
3344;-84.370;10.496
3345;-84.370;10.497
3346;-84.370;10.497
3347;-84.371;10.497
3348;-84.371;10.497
3349;-84.371;10.497
3350;-84.372;10.497
3351;-84.372;10.497
3352;-84.372;10.497
3353;-84.372;10.498
3354;-84.372;10.498
3355;-84.372;10.498
3356;-84.372;10.498
3357;-84.372;10.498
3358;-84.373;10.498
3359;-84.342;10.439
3360;-84.342;10.439
3361;-84.342;10.439
3362;-84.342;10.439
3363;-84.342;10.439
3364;-84.342;10.439
3365;-84.342;10.439
3366;-84.342;10.439
3367;-84.342;10.440
3368;-84.342;10.440
3369;-84.342;10.440
3370;-84.342;10.440
3371;-84.343;10.421
3372;-84.343;10.422
3373;-84.343;10.422
3374;-84.343;10.422
3375;-84.343;10.423
3376;-84.343;10.423
3377;-84.342;10.423
3378;-84.342;10.424
3379;-84.341;10.424
3380;-84.340;10.425
3381;-84.340;10.428
3382;-84.345;10.416
3383;-84.345;10.416
3384;-84.347;10.417
3385;-84.344;10.420
3386;-84.346;10.420
3387;-84.343;10.422
3388;-84.344;10.422
3389;-84.345;10.422
3390;-84.347;10.423
3391;-84.342;10.412
3392;-84.343;10.412
3393;-84.344;10.412
3394;-84.343;10.414
3395;-84.343;10.413
3396;-84.343;10.412
3397;-84.336;10.407
3398;-84.335;10.406
3399;-84.333;10.406
3400;-84.325;10.419
3401;-84.322;10.418
3402;-84.321;10.418
3403;-84.313;10.432
3404;-84.314;10.436
3405;-84.314;10.436
3406;-84.314;10.436
3407;-84.315;10.439
3408;-84.316;10.439
3409;-84.317;10.440
3410;-84.318;10.441
3411;-84.318;10.442
3412;-84.316;10.445
3413;-84.307;10.435
3414;-84.307;10.431
3415;-84.307;10.430
3416;-84.307;10.426
3417;-84.307;10.423
3418;-84.307;10.422
3419;-84.306;10.420
3420;-84.306;10.419
3421;-84.305;10.419
3422;-84.307;10.430
3423;-84.305;10.430
3424;-84.305;10.430
3425;-84.304;10.422
3426;-84.304;10.422
3427;-84.307;10.422
3428;-84.304;10.422
3429;-84.337;10.351
3430;-84.337;10.352
3431;-84.338;10.352
3432;-84.338;10.352
3433;-84.339;10.352
3434;-84.340;10.352
3435;-84.341;10.351
3436;-84.341;10.351
3437;-84.342;10.351
3438;-84.342;10.351
3439;-84.342;10.351
3440;-84.343;10.352
3441;-84.342;10.352
3442;-84.342;10.353
3443;-84.342;10.354
3444;-84.342;10.355
3445;-84.342;10.357
3446;-84.342;10.358
3447;-84.342;10.359
3448;-84.342;10.361
3449;-84.342;10.361
3450;-84.341;10.361
3451;-84.341;10.361
3452;-84.341;10.361
3453;-84.341;10.361
3454;-84.341;10.361
3455;-84.341;10.362
3456;-84.341;10.362
3457;-84.341;10.362
3458;-84.341;10.362
3459;-84.341;10.362
3460;-84.341;10.363
3461;-84.341;10.363
3462;-84.341;10.363
3463;-84.341;10.363
3464;-84.341;10.363
3465;-84.341;10.364
3466;-84.341;10.364
3467;-84.341;10.364
3468;-84.341;10.364
3469;-84.342;10.364
3470;-84.342;10.364
3471;-84.341;10.365
3472;-84.341;10.365
3473;-84.341;10.365
3474;-84.341;10.365
3475;-84.341;10.366
3476;-84.341;10.366
3477;-84.341;10.366
3478;-84.347;10.363
3479;-84.347;10.362
3480;-84.346;10.362
3481;-84.346;10.362
3482;-84.345;10.362
3483;-84.345;10.362
3484;-84.344;10.362
3485;-84.344;10.362
3486;-84.344;10.362
3487;-84.343;10.362
3488;-84.343;10.362
3489;-84.342;10.362
3490;-84.342;10.362
3491;-84.341;10.362
3492;-84.347;10.359
3493;-84.347;10.357
3494;-84.347;10.357
3495;-84.347;10.356
3496;-84.347;10.356
3497;-84.347;10.356
3498;-84.347;10.355
3499;-84.347;10.355
3500;-84.347;10.355
3501;-84.347;10.354
3502;-84.347;10.354
3503;-84.347;10.354
3504;-84.346;10.354
3505;-84.346;10.354
3506;-84.346;10.354
3507;-84.346;10.353
3508;-84.346;10.353
3509;-84.346;10.353
3510;-84.346;10.353
3511;-84.346;10.353
3512;-84.346;10.352
3513;-84.346;10.352
3514;-84.347;10.359
3515;-84.347;10.360
3516;-84.347;10.361
3517;-84.347;10.361
3518;-84.347;10.362
3519;-84.347;10.362
3520;-84.347;10.363
3521;-84.350;10.361
3522;-84.349;10.361
3523;-84.349;10.361
3524;-84.349;10.361
3525;-84.349;10.361
3526;-84.349;10.361
3527;-84.349;10.361
3528;-84.348;10.361
3529;-84.348;10.362
3530;-84.348;10.362
3531;-84.348;10.362
3532;-84.347;10.362
3533;-84.347;10.362
3534;-84.347;10.362
3535;-84.347;10.362
3536;-84.215;10.341
3537;-84.215;10.341
3538;-84.215;10.341
3539;-84.215;10.341
3540;-84.214;10.340
3541;-84.214;10.340
3542;-84.214;10.339
3543;-84.217;10.343
3544;-84.217;10.343
3545;-84.217;10.343
3546;-84.216;10.343
3547;-84.216;10.343
3548;-84.216;10.343
3549;-84.216;10.343
3550;-84.216;10.342
3551;-84.216;10.342
3552;-84.215;10.342
3553;-84.215;10.342
3554;-84.215;10.341
3555;-84.217;10.343
3556;-84.217;10.343
3557;-84.347;10.363
3558;-84.347;10.363
3559;-84.340;10.380
3560;-84.339;10.380
3561;-84.340;10.380
3562;-84.341;10.380
3563;-84.341;10.380
3564;-84.341;10.381
3565;-84.313;10.407
3566;-84.313;10.405
3567;-84.313;10.404
3568;-84.313;10.404
3569;-84.313;10.403
3570;-84.314;10.403
3571;-84.314;10.402
3572;-84.314;10.402
3573;-84.314;10.402
3574;-84.314;10.401
3575;-84.314;10.401
3576;-84.314;10.399
3577;-84.314;10.399
3578;-84.314;10.398
